"","BLOCK_ID","GROUP_NUM","INT_LAT","INT_LON"
"1870","130630405122000",2,33.5772134,-84.4135011
"1871","130630405121007",0,33.5691382,-84.4170538
"1872","130630405221015",21,33.5768426,-84.4102695
"1873","130630405223014",41,33.5837061,-84.4069555
"1874","130630405221020",0,33.5725277,-84.4081753
"1875","130630405231009",20,33.5686717,-84.4076523
"1876","130630405243000",0,33.5654289,-84.4058519
"1877","130630405251009",75,33.4961862,-84.4001545
"1878","130630405191003",135,33.5899861,-84.4173884
"1879","130630405152005",12,33.526017,-84.3987524
"1880","130630405091031",57,33.5749519,-84.4502433
"1881","130630405183015",75,33.511108,-84.3839654
"1882","130630405201004",3,33.6037473,-84.4167931
"1883","130630405223006",0,33.5830737,-84.4028488
"1884","130630405161024",27,33.5397902,-84.3965963
"1885","130630405102006",15,33.5878415,-84.4280834
"1886","130630405101016",0,33.5883137,-84.4276535
"1887","130630405154012",0,33.5378438,-84.4178581
"1888","130630405091032",0,33.5735024,-84.4508188
"1889","130630404113008",72,33.6244718,-84.2727663
"1890","130630404151015",0,33.5577765,-84.3709401
"1891","130630404152006",40,33.5698369,-84.3763144
"1892","130630404151005",30,33.5610147,-84.377159
"1893","130630404172003",299,33.5619405,-84.3697044
"1894","130630404101027",0,33.6324922,-84.3023759
"1895","130630404101049",0,33.6169161,-84.2963075
"1896","130630404132011",0,33.5696645,-84.2744791
"1897","130630404072035",0,33.6091786,-84.3335637
"1898","130630404102022",6,33.6343049,-84.3427351
"1899","130630406171009",107,33.5595371,-84.265594
"1900","130630406081094",5,33.3617166,-84.3567615
"1901","130630406223000",167,33.4827144,-84.3429194
"1902","130630406221014",35,33.4753098,-84.3612113
"1903","130630406121005",36,33.5379759,-84.3567263
"1904","130630406093016",36,33.5531216,-84.3135284
"1905","130630406162002",20,33.5677068,-84.291932
"1906","130630406081003",61,33.4417883,-84.3318951
"1907","130630406093008",350,33.5561202,-84.3074405
"1908","130630406113013",0,33.5423555,-84.3598039
"1909","130630406221003",55,33.4776575,-84.3408214
"1910","130630406212019",92,33.4505595,-84.3418566
"1911","130630406212032",65,33.4606002,-84.3395476
"1912","130630405244017",179,33.5459853,-84.386564
"1913","130630405132014",74,33.5595628,-84.4318358
"1914","130630405231013",705,33.5638627,-84.4109653
"1915","130630405123023",116,33.5684831,-84.439554
"1916","130630406113001",262,33.552752,-84.3634198
"1917","130630406133023",157,33.5003779,-84.3170877
"1918","130630406162012",81,33.5595093,-84.2897211
"1919","130630406171015",0,33.5522802,-84.2680845
"1920","130630406081002",0,33.4435779,-84.3332794
"1921","130630406081095",131,33.3654409,-84.3685126
"1922","130630406062026",112,33.431028,-84.3148423
"1923","130630406081021",48,33.4471885,-84.3810162
"1924","130630404071005",0,33.6149759,-84.3518712
"1925","130630403082015",24,33.6093653,-84.371508
"1926","130630403082017",19,33.6061734,-84.3724381
"1927","130630404123051",88,33.5683812,-84.3238617
"1928","130630404123006",365,33.5784735,-84.3358036
"1929","130630403082013",45,33.6120211,-84.3691532
"1930","130630403071016",111,33.6007013,-84.3672103
"1931","130630404141004",128,33.5855964,-84.3705523
"1932","130630403071013",69,33.5962588,-84.3674442
"1933","130630403071021",34,33.6002027,-84.3627344
"1934","130630404141000",16,33.5898087,-84.3666446
"1935","130630404161020",97,33.5884332,-84.3640636
"1936","130630404071027",87,33.6031078,-84.3442096
"1937","130630403072000",41,33.6026562,-84.3565433
"1938","130630404071026",31,33.6062017,-84.3493799
"1939","130630404081032",60,33.5879964,-84.3465592
"1940","130630403072009",56,33.596663,-84.3518958
"1941","130630404082011",460,33.5985921,-84.3287573
"1942","130630405244019",27,33.5448671,-84.3874068
"1943","130630405161000",27,33.5395502,-84.3868822
"1944","130630405131003",7,33.5664354,-84.4516558
"1945","130630405131013",81,33.5514721,-84.4558261
"1946","130630405091023",49,33.5811001,-84.451205
"1947","130630405133019",85,33.5561457,-84.4225619
"1948","130630405163003",31,33.5240942,-84.382176
"1949","130630405152007",17,33.524632,-84.3981206
"1950","130630405153010",132,33.5349511,-84.4033721
"1951","130630405153003",47,33.5399284,-84.4021116
"1952","130630405142019",9,33.5364847,-84.4317003
"1953","130630405212008",61,33.5714875,-84.3948619
"1954","130630405151009",7,33.5225692,-84.4157247
"1955","130630405091012",5,33.5864324,-84.4493999
"1956","130630405244011",14,33.5530032,-84.3877698
"1957","130630403081034",0,33.6334266,-84.3980617
"1958","130630403081041",0,33.6395803,-84.3950468
"1959","130630403081001",0,33.6452321,-84.3848512
"1960","130630403062005",782,33.5980838,-84.3758765
"1961","130630404101023",0,33.6322639,-84.3057171
"1962","130630404173012",2,33.556476,-84.3594555
"1963","130630403081012",0,33.6410576,-84.3896713
"1964","130630403081054",0,33.6377059,-84.3874353
"1965","130630403081008",3,33.6402738,-84.3803263
"1966","130630403023032",32,33.6248479,-84.3814779
"1967","130630403023003",0,33.639294,-84.3772961
"1968","130630403023020",34,33.628688,-84.3764034
"1969","130630403022006",35,33.6289823,-84.3690757
"1970","130630403082003",31,33.6112671,-84.3719595
"1971","130630404081027",55,33.5922771,-84.3494241
"1972","130630404072004",3,33.6140886,-84.315903
"1973","130630404091008",74,33.5896242,-84.3049386
"1974","130630404114023",7,33.5920347,-84.2565661
"1975","130630404152005",0,33.5693112,-84.3717927
"1976","130630404081011",57,33.585547,-84.3430167
"1977","130630406142018",9,33.5222299,-84.2965249
"1978","130630406142043",18,33.5083953,-84.2954392
"1979","130630406221016",71,33.4736131,-84.3566895
"1980","130630406221009",67,33.4749441,-84.3536846
"1981","130630406212020",45,33.4597384,-84.3332247
"1982","130630406222008",32,33.4710229,-84.3610944
"1983","130630406212013",50,33.4642926,-84.3364234
"1984","130630406212026",51,33.4618263,-84.3354545
"1985","130630406191013",92,33.50737,-84.3747252
"1986","130630406171011",115,33.5641415,-84.2650687
"1987","130630406223004",196,33.4821927,-84.3458274
"1988","130630406171014",0,33.5510185,-84.2687236
"1989","130630406122025",68,33.5269565,-84.3715945
"1990","130630402021074",0,33.6072667,-84.4015115
"1991","130630402032000",0,33.6179002,-84.4539881
"1992","130639800001077",0,33.6405247,-84.4028195
"1993","130630402043026",7,33.6047029,-84.4453473
"1994","130630402031001",0,33.6028504,-84.4568456
"1995","130630402032028",93,33.6020145,-84.4487489
"1996","130630402032030",0,33.6039577,-84.454273
"1997","130630402032023",903,33.6007784,-84.4499412
"1998","130630404114005",145,33.6025383,-84.2680317
"1999","130630403072007",7,33.5982756,-84.353468
"2000","130630404132004",147,33.5717683,-84.2674898
"2001","130630404101098",0,33.6111705,-84.2876734
"2002","130630404111024",0,33.5924139,-84.2886917
"2003","130630404111028",1,33.5931551,-84.2886938
"2004","130630404111003",158,33.6003119,-84.2829305
"2005","130630404114036",63,33.6032439,-84.2675856
"2006","130630404113023",86,33.6120118,-84.2701648
"2007","130630404131009",0,33.5787067,-84.3033453
"2008","130630405131001",48,33.5634118,-84.4482016
"2009","130630405131002",0,33.5650381,-84.4503414
"2010","130630405212002",83,33.5737407,-84.395054
"2011","130630405133029",23,33.551317,-84.4187456
"2012","130630405142003",56,33.5377893,-84.424244
"2013","130630405142008",48,33.5392025,-84.4235396
"2014","130630405231024",479,33.5483155,-84.4087285
"2015","130630405151005",101,33.5271435,-84.4139533
"2016","130630405091033",0,33.5740176,-84.4512085
"2017","130630405091004",42,33.5929508,-84.4558856
"2018","130630405231003",0,33.5716083,-84.4126151
"2019","130630405222010",0,33.5906955,-84.4061138
"2020","130630405223012",0,33.5884871,-84.4094952
"2021","130630405222007",152,33.5951166,-84.4024213
"2022","130630405222009",0,33.5912149,-84.4086705
"2023","130630405091017",0,33.5859709,-84.4553067
"2024","130630405101012",33,33.594111,-84.4311802
"2025","130630405221006",48,33.578506,-84.394676
"2026","130630405221003",21,33.5825303,-84.4031825
"2027","130630404122023",0,33.563974,-84.3421306
"2028","130630404091001",163,33.5932613,-84.3055628
"2029","130630403034000",0,33.6467495,-84.3279059
"2030","130630403033004",8,33.6437165,-84.3470891
"2031","130630403035000",95,33.6358958,-84.3477063
"2032","130630404101071",656,33.6419927,-84.3346214
"2033","130630404101079",117,33.638579,-84.333149
"2034","130630405123007",26,33.5759192,-84.4323457
"2035","130630405102024",4,33.5804546,-84.4294719
"2036","130630405123005",28,33.5720655,-84.4355009
"2037","130630405133023",77,33.5527596,-84.4340623
"2038","130630405121011",0,33.5639916,-84.4274758
"2039","130630405153002",65,33.537409,-84.4065914
"2040","130630405133024",0,33.554106,-84.4150657
"2041","130630405143002",446,33.5456954,-84.420053
"2042","130630405142024",64,33.5356902,-84.4192937
"2043","130630405141006",48,33.5238772,-84.426363
"2044","130630405102007",20,33.583636,-84.413903
"2045","130630405221011",0,33.5800908,-84.4107088
"2046","130630405122001",0,33.574047,-84.4140802
"2047","130630405122002",0,33.5738633,-84.4128701
"2048","130630405221016",77,33.5773465,-84.4067199
"2049","130630405231002",0,33.5714841,-84.4116014
"2050","130630405221021",50,33.575238,-84.4055119
"2051","130630405262011",45,33.5158983,-84.4113381
"2052","130630405121014",0,33.5746967,-84.4266806
"2053","130630405142001",14,33.537375,-84.4187937
"2054","130630405152006",118,33.5265992,-84.3944171
"2055","130630405262022",26,33.512668,-84.4181737
"2056","130630405153006",0,33.5465049,-84.4065821
"2057","130630405242007",173,33.5468606,-84.3933354
"2058","130630406201021",78,33.4846784,-84.3901787
"2059","130630406201017",0,33.4987084,-84.3720307
"2060","130630406131021",82,33.5118872,-84.3423738
"2061","130630406141025",27,33.52734,-84.291119
"2062","130630406132029",0,33.520153,-84.3541364
"2063","130630406092013",119,33.5478144,-84.3323001
"2064","130630406092007",35,33.5471363,-84.3298852
"2065","130630406142004",11,33.522633,-84.2981512
"2066","130630406142023",0,33.5151717,-84.3014881
"2067","130630406171016",35,33.5509474,-84.2670536
"2068","130630406132014",21,33.5213066,-84.3437161
"2069","130630406171019",0,33.5543525,-84.2683474
"2070","130630406221022",116,33.4724547,-84.3457246
"2071","130630406221025",58,33.4737438,-84.3440352
"2072","130630406133018",27,33.5099245,-84.3267278
"2073","130630406081010",50,33.4485831,-84.3451883
"2074","130630406201034",4,33.484272,-84.3829572
"2075","130630406201027",0,33.4859968,-84.3840278
"2076","130630406123022",76,33.5105154,-84.354865
"2077","130630403031016",71,33.6305326,-84.3494292
"2078","130630404092011",272,33.5890987,-84.2967989
"2079","130630404083026",90,33.5823012,-84.3281315
"2080","130630404071028",16,33.6036765,-84.3501294
"2081","130630404081030",59,33.5915488,-84.3489368
"2082","130630404072041",5,33.6072175,-84.3329209
"2083","130630404082023",95,33.5890088,-84.3340496
"2084","130630404083034",86,33.580912,-84.3327147
"2085","130630404082009",45,33.5900727,-84.3301309
"2086","130630404083004",0,33.5846681,-84.3202298
"2087","130630404072022",0,33.6128123,-84.3063324
"2088","130630404101038",124,33.6202533,-84.3022079
"2089","130630404101091",0,33.6222181,-84.3093088
"2090","130630404072047",5,33.6069411,-84.3223555
"2091","130630404072048",2,33.6075834,-84.3201769
"2092","130630404072060",34,33.6025987,-84.3220487
"2093","130630404072068",11,33.6014281,-84.3180918
"2094","130630403081073",0,33.6250952,-84.3996745
"2095","130630404122014",0,33.5659328,-84.3220026
"2096","130630404123058",0,33.5661151,-84.3216124
"2097","130630405262004",5,33.5230379,-84.4225629
"2098","130630405091013",44,33.5831803,-84.4493291
"2099","130630405243009",73,33.5543916,-84.3910246
"2100","130630405263006",0,33.5045417,-84.4172602
"2101","130630405222003",73,33.5944326,-84.4047156
"2102","130630405143009",82,33.5494828,-84.4303516
"2103","130630405222004",232,33.593437,-84.4027831
"2104","130630405163008",111,33.5219148,-84.3883512
"2105","130630405131004",28,33.5682682,-84.4520756
"2106","130630402021017",0,33.629858,-84.401691
"2107","130630402032010",291,33.6148124,-84.4523888
"2108","130630404072075",66,33.6023369,-84.3044478
"2109","130630404102029",0,33.6248377,-84.3176452
"2110","130630404102047",0,33.6168225,-84.3236139
"2111","130630404101031",0,33.6411821,-84.3053621
"2112","130630404113007",28,33.6379737,-84.2806304
"2113","130630403061020",0,33.6083394,-84.3914003
"2114","130630403081083",0,33.6219101,-84.3820328
"2115","130630403023002",0,33.6386655,-84.3765468
"2116","130630406131002",23,33.5136193,-84.3387051
"2117","130630406122037",0,33.5211635,-84.364154
"2118","130630406142027",0,33.5130795,-84.284773
"2119","130630406132003",38,33.5242606,-84.3422872
"2120","130630406131008",101,33.5085753,-84.3400515
"2121","130630406222005",45,33.4730022,-84.3676756
"2122","130630406161007",23,33.5631926,-84.2875263
"2123","130630406093005",64,33.5525024,-84.314725
"2124","130630406223002",57,33.4804269,-84.3501803
"2125","130630406151011",51,33.5440501,-84.2930011
"2126","130630406133013",0,33.4956902,-84.3302953
"2127","130630404111017",0,33.5951154,-84.2860364
"2128","130630404101006",190,33.6456426,-84.3120882
"2129","130630404173003",0,33.5707333,-84.3497464
"2130","130630404083018",54,33.586874,-84.3326361
"2131","130630404111009",34,33.5920956,-84.2767491
"2132","130630404173010",586,33.555747,-84.3587015
"2133","130630404114033",3,33.5919117,-84.2441535
"2134","130630404114032",54,33.5956461,-84.2457454
"2135","130630403061004",0,33.6155263,-84.3973547
"2136","130630404101036",38,33.6380351,-84.2991865
"2137","130630404114001",0,33.6084003,-84.263029
"2138","130630404151019",49,33.5566688,-84.374293
"2139","130630406162014",42,33.5598714,-84.2873915
"2140","130630406092018",122,33.5435453,-84.3202764
"2141","130630406141020",67,33.532797,-84.2891865
"2142","130630405151010",76,33.5235681,-84.4123028
"2143","130630405212003",48,33.5735231,-84.3976085
"2144","130630405212023",386,33.567961,-84.3953377
"2145","130630405212014",29,33.5701117,-84.3921436
"2146","130630405241008",39,33.5624724,-84.3985846
"2147","130630405211016",80,33.5671355,-84.3886011
"2148","130630405244014",49,33.549263,-84.3905093
"2149","130630405212016",104,33.5707234,-84.3994198
"2150","130630405191002",177,33.5954246,-84.4226626
"2151","130630405242009",39,33.5443743,-84.3942914
"2152","130630405154011",87,33.527764,-84.4099408
"2153","130630405154007",68,33.5299307,-84.4081522
"2154","130630405262018",250,33.5112214,-84.4097596
"2155","130630405182001",157,33.5116063,-84.3995958
"2156","130630405181005",144,33.5163259,-84.399126
"2157","130630405223009",106,33.5814464,-84.3941821
"2158","130630405241011",41,33.5608081,-84.3917653
"2159","130630405262012",30,33.5150552,-84.4121003
"2160","130630405162010",190,33.5300087,-84.3832723
"2161","130630405162012",30,33.5283268,-84.3833815
"2162","130630405262015",83,33.510361,-84.415485
"2163","130630405091022",129,33.577662,-84.4502411
"2164","130630405243006",28,33.5574821,-84.3977199
"2165","130630405152016",37,33.5230294,-84.3949294
"2166","130630404101012",0,33.6361806,-84.3172603
"2167","130630403023017",36,33.6339017,-84.3699445
"2168","130630403024010",32,33.6276699,-84.3677629
"2169","130630403022016",50,33.6238301,-84.3625089
"2170","130630403082014",25,33.6113424,-84.3710114
"2171","130630404162023",0,33.5749045,-84.3560768
"2172","130630403021000",9,33.6434008,-84.3667072
"2173","130630403032007",31,33.6412054,-84.359665
"2174","130630403081132",0,33.6167863,-84.3643952
"2175","130630403081120",39,33.6173563,-84.3638221
"2176","130630403036003",734,33.6252779,-84.3575142
"2177","130630405123019",22,33.5731379,-84.4431368
"2178","130630405131000",2,33.568411,-84.450189
"2179","130630405231018",71,33.5562384,-84.4050882
"2180","130630405133013",97,33.5555308,-84.421487
"2181","130630405142018",32,33.5369625,-84.4264329
"2182","130630405142002",72,33.5379193,-84.4254593
"2183","130630405142007",100,33.5367243,-84.4235791
"2184","130630405242002",53,33.5498872,-84.3989275
"2185","130630405231016",0,33.5580267,-84.4139033
"2186","130630405231022",142,33.5519725,-84.405287
"2187","130630405231021",106,33.550582,-84.4027955
"2188","130630405211001",47,33.5756851,-84.3893584
"2189","130630405211000",156,33.5737462,-84.3850477
"2190","130630405211017",87,33.5682951,-84.3874192
"2191","130630405132009",97,33.561409,-84.4353962
"2192","130630405244020",96,33.5418701,-84.388663
"2193","130630405242011",61,33.5443963,-84.3932948
"2194","130630405151000",44,33.5325692,-84.4132242
"2195","130630405251001",97,33.5172657,-84.4041651
"2196","130630405262013",42,33.5122037,-84.4143969
"2197","130630405181006",69,33.5148957,-84.3979986
"2198","130630406082026",0,33.4125571,-84.3896398
"2199","130630406082009",304,33.416005,-84.3898125
"2200","130630406081066",0,33.4147693,-84.3663384
"2201","130630406081101",0,33.3829353,-84.3902733
"2202","130630406091003",0,33.5494808,-84.3432671
"2203","130630406141017",104,33.5343013,-84.2954461
"2204","130630406131012",10,33.5047501,-84.3370172
"2205","130630406061048",14,33.4492716,-84.3108222
"2206","130630406081068",2,33.4053827,-84.362178
"2207","130630406062005",26,33.4464136,-84.3151948
"2208","130630406062007",43,33.4498267,-84.313849
"2209","130630406062013",17,33.4491327,-84.3150277
"2210","130630406123047",0,33.5028796,-84.3533404
"2211","130630406081069",61,33.405842,-84.3669669
"2212","130630406222019",272,33.4678526,-84.3689883
"2213","130630406091023",0,33.5321254,-84.3452302
"2214","130630406091021",0,33.5359106,-84.3480116
"2215","130630404123052",0,33.5672543,-84.3236419
"2216","130630404072077",11,33.6014793,-84.313947
"2217","130630404091007",13,33.5902128,-84.3084365
"2218","130630404091006",70,33.5892675,-84.3088246
"2219","130630404091012",49,33.5846226,-84.3044035
"2220","130630404092012",106,33.5883642,-84.2991583
"2221","130630404101101",0,33.6097094,-84.2865996
"2222","130630404113021",26,33.619701,-84.2754686
"2223","130630404101093",21,33.6106371,-84.2888917
"2224","130630404101094",15,33.6095383,-84.2875711
"2225","130630404112039",24,33.5870795,-84.2865508
"2226","130630404112015",48,33.5895152,-84.2695885
"2227","130630404112042",0,33.5844083,-84.2580194
"2228","130630404141031",59,33.5759417,-84.3690134
"2229","130630404141016",47,33.5844696,-84.3662273
"2230","130630404162014",101,33.5787331,-84.364086
"2231","130630404162015",71,33.5756236,-84.3638172
"2232","130630404162018",51,33.5767767,-84.3626075
"2233","130630404173014",0,33.5555381,-84.3590059
"2234","130630404161007",315,33.5828215,-84.3589139
"2235","130630404162005",0,33.575353,-84.351877
"2236","130630402032001",508,33.6170253,-84.4547308
"2237","130630402021020",0,33.6279119,-84.4022141
"2238","130630402032020",100,33.6115987,-84.4524025
"2239","130630402031005",279,33.5965458,-84.456952
"2240","130639800001034",0,33.6477342,-84.4470857
"2241","130630402022001",0,33.6145509,-84.4250382
"2242","130630402021027",0,33.6237674,-84.4086898
"2243","130630402021064",0,33.6216523,-84.4013791
"2244","130630402021072",0,33.611149,-84.4028902
"2245","130630402021057",0,33.6180945,-84.3996884
"2246","130639800001059",0,33.6379399,-84.45222
"2247","130630403023026",0,33.6310176,-84.3814407
"2248","130630403023036",0,33.6297617,-84.3817703
"2249","130630403023012",0,33.629598,-84.3783374
"2250","130630403023025",87,33.6253751,-84.3751921
"2251","130630403082022",18,33.6139179,-84.3775734
"2252","130630403082020",37,33.6061727,-84.3764716
"2253","130630404131003",68,33.5802445,-84.2993497
"2254","130630406082018",40,33.4360084,-84.3931119
"2255","130630406081077",19,33.3986099,-84.3547642
"2256","130630406081031",62,33.4255615,-84.3772618
"2257","130630406081026",0,33.4301593,-84.3762525
"2258","130630406122030",36,33.5285608,-84.3663022
"2259","130630406081051",60,33.441655,-84.3339438
"2260","130630406081032",0,33.4302372,-84.3731522
"2261","130630406093010",5,33.555111,-84.3050689
"2262","130630403062007",596,33.5942674,-84.375242
"2263","130630404082019",0,33.5941008,-84.3312318
"2264","130630404101075",290,33.6381875,-84.3406169
"2265","130630404083032",6,33.5874564,-84.323198
"2266","130630404173005",1,33.5708562,-84.3549692
"2267","130630404152000",0,33.5744701,-84.3718473
"2268","130630404154001",0,33.576706,-84.372754
"2269","130630404152002",28,33.570949,-84.3746917
"2270","130630404082002",21,33.5977147,-84.3201456
"2271","130630404113010",12,33.6250828,-84.269778
"2272","130630406141022",156,33.5295108,-84.2930088
"2273","130630406062001",0,33.4441955,-84.2998199
"2274","130630406081007",0,33.4435466,-84.3339999
"2275","130630406121012",0,33.5356249,-84.3514783
"2276","130630406212018",240,33.4507842,-84.3395405
"2277","130630406081085",99,33.3839311,-84.3754022
"2278","130630406081020",54,33.4470695,-84.3721629
"2279","130630406061045",56,33.4544169,-84.2977432
"2280","130630406191010",499,33.5014125,-84.3768366
"2281","130630405181000",207,33.5162887,-84.3922967
"2282","130630405182004",35,33.5111208,-84.4007872
"2283","130630405181001",34,33.5143755,-84.3930914
"2284","130630405212024",37,33.5693337,-84.3996196
"2285","130630405212001",0,33.5746751,-84.395924
"2286","130630405101017",0,33.5882832,-84.4267082
"2287","130630405102015",305,33.5793429,-84.4226543
"2288","130630405102011",56,33.5807084,-84.4182637
"2289","130630405102023",0,33.5806145,-84.4272017
"2290","130630405241004",72,33.5655996,-84.4001354
"2291","130630405231032",0,33.5568554,-84.4139322
"2292","130630405231017",135,33.5591844,-84.4084736
"2293","130630405243010",60,33.5542673,-84.393861
"2294","130630405133000",3,33.5632251,-84.4146227
"2295","130630405091000",34,33.5931707,-84.4535688
"2296","130630405143014",16,33.5431255,-84.432485
"2297","130630405163006",59,33.5226243,-84.3886764
"2298","130630405182013",142,33.5117645,-84.3940882
"2299","130630405101000",834,33.5976354,-84.4323433
"2300","130630402042008",340,33.610553,-84.4416378
"2301","130639800001123",0,33.6243373,-84.4581313
"2302","130630402042011",376,33.6109542,-84.4376586
"2303","130630402032021",5,33.6128004,-84.4510754
"2304","130630403036001",20,33.6294946,-84.3570391
"2305","130630403036012",107,33.6251467,-84.3528783
"2306","130630403083002",0,33.6183975,-84.3621311
"2307","130630403082011",42,33.6059257,-84.3694411
"2308","130630403072031",93,33.5896038,-84.3595513
"2309","130630404102017",197,33.6263805,-84.3415243
"2310","130630405183008",99,33.511502,-84.3884295
"2311","130630405223020",0,33.5779216,-84.3926493
"2312","130630405223004",0,33.5832459,-84.4015355
"2313","130630405102009",40,33.5830775,-84.4161998
"2314","130630405122014",4,33.5650714,-84.4241232
"2315","130630405231031",235,33.5557217,-84.4121069
"2316","130630405161015",74,33.5345717,-84.3934847
"2317","130630405152008",65,33.5240743,-84.3971823
"2318","130630405152023",42,33.5280037,-84.4006843
"2319","130630405152020",60,33.5243609,-84.40101
"2320","130630405223021",0,33.5775096,-84.3934377
"2321","130630405202001",0,33.6019963,-84.4086022
"2322","130630405212012",0,33.5738076,-84.4013012
"2323","130630405231043",31,33.5530747,-84.40913
"2324","130630405243001",73,33.5609948,-84.401121
"2325","130630405182015",58,33.5061775,-84.3969025
"2326","130630405231019",97,33.5576325,-84.4032735
"2327","130630405161020",25,33.5368599,-84.3990897
"2328","130630405091015",112,33.5807098,-84.4544122
"2329","130630405092006",10,33.5892211,-84.4375692
"2330","130630405221028",0,33.57397,-84.4123905
"2331","130630405223013",154,33.5851265,-84.4077983
"2332","130630405223016",0,33.5869125,-84.4099926
"2333","130630406131009",1003,33.5006259,-84.3380414
"2334","130630406061044",0,33.4491696,-84.3013255
"2335","130630406061022",0,33.4682076,-84.3004282
"2336","130630406061012",150,33.4813779,-84.3205417
"2337","130630406133007",36,33.4990917,-84.3114174
"2338","130630406113002",40,33.5546139,-84.3667869
"2339","130630406113018",2,33.5418837,-84.3644178
"2340","130630406113021",270,33.5361722,-84.363124
"2341","130630406122001",0,33.5303207,-84.3627058
"2342","130630406112007",22,33.5450074,-84.3542445
"2343","130630406121019",20,33.5339241,-84.3566362
"2344","130630406112015",23,33.5422231,-84.3534122
"2345","130630406112014",14,33.5417686,-84.3519096
"2346","130630406121003",18,33.5380848,-84.3535983
"2347","130630406112019",24,33.5397616,-84.3538959
"2348","130630406201004",86,33.490763,-84.3502991
"2349","130630406091014",0,33.5358382,-84.344009
"2350","130630406143008",105,33.5274776,-84.317961
"2351","130630406191003",0,33.5146245,-84.3674118
"2352","130630404162031",0,33.5721426,-84.3498609
"2353","130630404153002",0,33.5910813,-84.3853023
"2354","130630404162028",0,33.5724661,-84.3422091
"2355","130630404161032",0,33.5775341,-84.3418191
"2356","130630404123014",0,33.5723396,-84.3312698
"2357","130630404123046",0,33.5726328,-84.3281186
"2358","130630404112019",0,33.5884471,-84.281531
"2359","130630404112020",21,33.5891804,-84.2863449
"2360","130630404112036",206,33.582165,-84.2863365
"2361","130630404112044",6,33.5795344,-84.2807628
"2362","130630404132003",60,33.5716972,-84.2718587
"2363","130630404112043",0,33.5831367,-84.2586956
"2364","130630404112014",41,33.58762,-84.2656965
"2365","130630404072017",0,33.6110796,-84.3439865
"2366","130630404082001",0,33.5996744,-84.3242138
"2367","130630403081077",0,33.6241923,-84.3995492
"2368","130630404123041",515,33.5737098,-84.313561
"2369","130639800001018",0,33.6370227,-84.4421852
"2370","130639800001030",0,33.6443422,-84.4466193
"2371","130639800001009",0,33.6439372,-84.4004495
"2372","130639800001005",0,33.6426199,-84.4022271
"2373","130630402021015",0,33.6296571,-84.4035894
"2374","130639800001066",0,33.6358648,-84.4505923
"2375","130630402022013",46,33.6104977,-84.435809
"2376","130630402021048",0,33.6204009,-84.4295721
"2377","130630402022006",98,33.60864,-84.4327783
"2378","130630402043013",3,33.6004415,-84.4426129
"2379","130639800001091",0,33.6333933,-84.4017952
"2380","130630404132014",80,33.5664208,-84.2800915
"2381","130630403021005",0,33.6441115,-84.3741124
"2382","130630404102074",0,33.6173072,-84.3397561
"2383","130630404102061",0,33.6177976,-84.3405085
"2384","130630404102085",0,33.6166408,-84.3396147
"2385","130630404102069",0,33.6157214,-84.3422956
"2386","130630404161022",190,33.5799143,-84.3471368
"2387","130630404092004",126,33.5994887,-84.3066864
"2388","130630404151017",14,33.5539777,-84.3713504
"2389","130630404123043",39,33.5798266,-84.3206065
"2390","130630406201028",200,33.4897945,-84.3751965
"2391","130630406201018",0,33.4985747,-84.3717001
"2392","130630406211004",151,33.4644871,-84.3524598
"2393","130630406061024",0,33.4754104,-84.2994835
"2394","130630406061027",0,33.4506195,-84.3248829
"2395","130630406061007",0,33.4692445,-84.3357101
"2396","130630406211010",116,33.4660633,-84.354438
"2397","130630406222017",73,33.4720257,-84.3645385
"2398","130630405251010",191,33.4943056,-84.4000134
"2399","130630405251008",41,33.4939517,-84.3976663
"2400","130630405244004",139,33.5450553,-84.3834452
"2401","130630405182005",1366,33.5026856,-84.3915344
"2402","130630404102023",231,33.6345345,-84.3431538
"2403","130630404131001",73,33.5801903,-84.2969964
"2404","130630403081045",0,33.6361779,-84.3925309
"2405","130630403032005",29,33.6421764,-84.358399
"2406","130630403033017",59,33.6395827,-84.3499631
"2407","130630403033006",43,33.6436355,-84.3491665
"2408","130630403033012",7,33.6412895,-84.3500026
"2409","130630404101069",19,33.6420207,-84.3259692
"2410","130630403023040",30,33.6368859,-84.3690181
"2411","130630403021018",74,33.6368515,-84.3636109
"2412","130630403024015",36,33.6230374,-84.3732895
"2413","130630403081110",0,33.6182894,-84.36721
"2414","130630406091012",95,33.5316487,-84.3408942
"2415","130630406151007",840,33.5414015,-84.3028211
"2416","130630406163021",78,33.5660371,-84.2946575
"2417","130630406121039",0,33.5244549,-84.3543211
"2418","130630406092020",149,33.5410801,-84.3341056
"2419","130630406142009",36,33.5205237,-84.307332
"2420","130630406091034",10,33.5286592,-84.347887
"2421","130630406141014",0,33.5289812,-84.2964881
"2422","130630405231036",0,33.5540574,-84.4137182
"2423","130630405161016",5,33.5341863,-84.3953305
"2424","130630405251004",32,33.5155753,-84.4063878
"2425","130630405143008",46,33.5464819,-84.4268972
"2426","130630405231045",0,33.5505196,-84.4146711
"2427","130630405131009",0,33.5585497,-84.4587029
"2428","130630405092001",457,33.587132,-84.4354831
"2429","130630405161017",70,33.5296147,-84.3932638
"2430","130639800001055",0,33.6417943,-84.456679
"2431","130639800001054",0,33.6416029,-84.4556742
"2432","130639800001095",0,33.6259872,-84.4485972
